occurrenceId,verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species,canonicalName,authorship,usageKey,acceptedUsageKey
,"Isoplexis chalcantha","Isoplexis chalcantha Svent. & O'Shan.","3741191","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Digitalis","Digitalis chalcantha","Isoplexis chalcantha","Svent. & O'Shan.","3741191","8013319"
,"Isoplexis isabelliana","Isoplexis isabelliana (Webb & Berthel.) D.Morris","3741185","EXACT","97","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Digitalis","Digitalis isabelliana","Isoplexis isabelliana","(Webb & Berthel.) D.Morris","3741185","5559164"
,"Jurinea fontqueri","Jurinea fontqueri Cuatrec.","5694634","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Jurinea","Jurinea fontqueri","Jurinea fontqueri","Cuatrec.","5694634",
,"Kogia breviceps","Kogia breviceps (Blainville, 1838)","2440694","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Mammalia","Cetacea","Kogiidae","Kogia","Kogia breviceps","Kogia breviceps","(Blainville, 1838) ","2440694",
,"Kogia sima","Kogia sima (Owen, 1866)","2440691","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Mammalia","Cetacea","Kogiidae","Kogia","Kogia sima","Kogia sima","(Owen, 1866) ","2440691",
,"Kosteletzkya pentacarpos","Kosteletzkya pentacarpos (L.) Ledeb.","4939647","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Kosteletzkya","Kosteletzkya pentacarpos","Kosteletzkya pentacarpos","(L.) Ledeb.","4939647",
,"Kunkeliella subsucculenta","Kunkeliella subsucculenta Kämmer","3789319","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Santalales","Thesiaceae","Thesium","Thesium subsucculentum","Kunkeliella subsucculenta","Kämmer","3789319","7720261"
,"Lacerta schreiberi","Lacerta schreiberi Bedriaga, 1878","6159196","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Squamata",,"Lacertidae","Lacerta","Lacerta schreiberi","Lacerta schreiberi","Bedriaga, 1878","6159196",
,"Lagenodelphis hosei","Lagenodelphis hosei Fraser, 1956","2440493","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Mammalia","Cetacea","Delphinidae","Lagenodelphis","Lagenodelphis hosei","Lagenodelphis hosei","Fraser, 1956","2440493",
,"Laserpitium longiradium","Laserpitium longiradium Boiss.","3630000","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Laserpitium","Laserpitium longiradium","Laserpitium longiradium","Boiss.","3630000",
,"Leontodon boryi","Leontodon boryi Boiss. ex DC.","3137527","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leontodon","Leontodon boryi","Leontodon boryi","Boiss. ex DC.","3137527",
,"Lepidochelys kempii","Lepidochelys kempii Garman, 1880","2442165","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Testudines",,"Cheloniidae","Lepidochelys","Lepidochelys kempii","Lepidochelys kempii","Garman, 1880","2442165",
,"Leuzea rhaponticoides","Leuzea rhaponticoides Graells","3142181","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leuzea","Leuzea exaltata","Leuzea rhaponticoides","Graells","3142181","3142180"
,"Limonium arboreum","Limonium arboreum (Willd.) Erben, A.Santos & Reyes-Bet.","7875825","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Limonium","Limonium arboreum","Limonium arboreum","(Willd.) Erben, A.Santos & Reyes-Bet.","7875825",
,"Limonium dendroides","Limonium dendroides Svent.","4090542","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Limonium","Limonium dendroides","Limonium dendroides","Svent.","4090542",
,"Limonium lanceolatum","Limonium lanceolatum (Hoffmanns. & Link) Franco","4090750","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Limonium","Limonium ovalifolium","Limonium lanceolatum","(Hoffmanns. & Link) Franco","4090750","7298058"
,"Limonium spectabile","Limonium spectabile (Svent.) Kunkel & Sunding","4089510","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Limonium","Limonium spectabile","Limonium spectabile","(Svent.) Kunkel & Sunding","4089510",
,"Limonium sventenii","Limonium sventenii A.Santos & M.Fernández","4089302","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Limonium","Limonium sventenii","Limonium sventenii","A.Santos & M.Fernández","4089302",
,"Linaria coutinhoi","Linaria coutinhoi Valdés","8097549","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Linaria","Linaria intricata","Linaria coutinhoi","Valdés","8097549","7759323"
,"Linaria tursica","Linaria tursica Valdés & Cabezudo","8014330","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Linaria","Linaria tursica","Linaria tursica","Valdés & Cabezudo","8014330",
,"Lithothamnium coralloides","Lithothamnium coralloides","11336403","EXACT","98","SYNONYM","SPECIES","Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Lithothamnion","Lithothamnion corallioides","Lithothamnium coralloides",,"11336403","2655341"
,"Lotus callis-viridis","Lotus callis-viridis Bramwell & D.H.Davis","5356840","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Lotus","Lotus callis-viridis","Lotus callis-viridis","Bramwell & D.H.Davis","5356840",
,"Lotus kunkelii","Lotus kunkelii (Esteve) Bramwell & D.H.Davis","5356836","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Lotus","Lotus kunkelii","Lotus kunkelii","(Esteve) Bramwell & D.H.Davis","5356836",
,"Luciobarbus bocagei","Luciobarbus bocagei (Steindachner, 1864)","2364815","EXACT","98","ACCEPTED","SPECIES","Animalia","Chordata",,"Cypriniformes","Cyprinidae","Luciobarbus","Luciobarbus bocagei","Luciobarbus bocagei","(Steindachner, 1864) ","2364815",
,"Luciobarbus comizo","Luciobarbus comizo (Steindachner, 1864)","2363069","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata",,"Cypriniformes","Cyprinidae","Luciobarbus","Luciobarbus comizo","Luciobarbus comizo","(Steindachner, 1864) ","2363069",
,"Luciobarbus graellsii","Luciobarbus graellsii (Steindachner, 1866)","2363097","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata",,"Cypriniformes","Cyprinidae","Luciobarbus","Luciobarbus graellsii","Luciobarbus graellsii","(Steindachner, 1866) ","2363097",
,"Luciobarbus guiraonis","Luciobarbus guiraonis (Steindachner, 1866)","2365350","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata",,"Cypriniformes","Cyprinidae","Luciobarbus","Luciobarbus guiraonis","Luciobarbus guiraonis","(Steindachner, 1866) ","2365350",
,"Luciobarbus microcephalus","Luciobarbus microcephalus (Almaça, 1967)","2363080","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata",,"Cypriniformes","Cyprinidae","Luciobarbus","Luciobarbus microcephalus","Luciobarbus microcephalus","(Almaça, 1967) ","2363080",
,"Luciobarbus sclateri","Luciobarbus sclateri (Günther, 1868)","2363094","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata",,"Cypriniformes","Cyprinidae","Luciobarbus","Luciobarbus sclateri","Luciobarbus sclateri","(Günther, 1868) ","2363094",
,"Luciobarbus steindachneri","Luciobarbus steindachneri (Almaça, 1967)","2365155","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata",,"Cypriniformes","Cyprinidae","Luciobarbus","Luciobarbus steindachneri","Luciobarbus steindachneri","(Almaça, 1967) ","2365155",
,"Lynx pardinus","Lynx pardinus (Temminck, 1827)","2435261","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Mammalia","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx pardinus","(Temminck, 1827) ","2435261",
,"Lythrum flexuosum","Lythrum flexuosum Lag.","3988992","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","Lythrum","Lythrum flexuosum","Lythrum flexuosum","Lag.","3988992",
,"Macromia splendens","Macromia splendens (Pictet, 1843)","1429876","EXACT","99","ACCEPTED","SPECIES","Animalia","Arthropoda","Insecta","Odonata","Macromiidae","Macromia","Macromia splendens","Macromia splendens","(Pictet, 1843) ","1429876",
,"Macrothele calpeiana","Macrothele calpeiana (Walckenaer, 1805)","2145078","EXACT","99","ACCEPTED","SPECIES","Animalia","Arthropoda","Arachnida","Araneae","Macrothelidae","Macrothele","Macrothele calpeiana","Macrothele calpeiana","(Walckenaer, 1805) ","2145078",
,"Margaritifera auricularia","Margaritifera auricularia (Spengler, 1793)","4559651","EXACT","98","SYNONYM","SPECIES","Animalia","Mollusca","Bivalvia","Unionida","Margaritiferidae","Pseudunio","Pseudunio auricularius","Margaritifera auricularia","(Spengler, 1793) ","4559651","5782525"
,"Marsilea batardae","Marsilea batardae Launert","5613441","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Polypodiopsida","Salviniales","Marsileaceae","Marsilea","Marsilea batardae","Marsilea batardae","Launert","5613441",
,"Marsilea strigosa","Marsilea strigosa Willd.","5613324","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Polypodiopsida","Salviniales","Marsileaceae","Marsilea","Marsilea strigosa","Marsilea strigosa","Willd.","5613324",
,"Mauremys leprosa","Mauremys leprosa (Schweigger, 1812)","2443341","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Testudines",,"Geoemydidae","Mauremys","Mauremys leprosa","Mauremys leprosa","(Schweigger, 1812) ","2443341",
,"Mesoplodon bidens","Mesoplodon bidens (Sowerby, 1804)","2440412","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Mammalia","Cetacea","Hyperoodontidae","Mesoplodon","Mesoplodon bidens","Mesoplodon bidens","(Sowerby, 1804) ","2440412",
,"Mesoplodon densirostris","Mesoplodon densirostris (Blainville, 1817)","2440403","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Mammalia","Cetacea","Hyperoodontidae","Mesoplodon","Mesoplodon densirostris","Mesoplodon densirostris","(Blainville, 1817) ","2440403",
,"Mesoplodon europaeus","Mesoplodon europaeus (Gervais, 1855)","2440397","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Mammalia","Cetacea","Hyperoodontidae","Mesoplodon","Mesoplodon europaeus","Mesoplodon europaeus","(Gervais, 1855) ","2440397",
,"Mesoplodon mirus","Mesoplodon mirus True, 1913","2440417","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Mammalia","Cetacea","Hyperoodontidae","Mesoplodon","Mesoplodon mirus","Mesoplodon mirus","True, 1913","2440417",
,"Micropyropsis tuberosa","Micropyropsis tuberosa Romero Zarco & Cabezudo","4145890","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Lolium","Lolium tuberosum","Micropyropsis tuberosa","Romero Zarco & Cabezudo","4145890","11098873"
,"Microtus cabrerae","Microtus cabrerae Thomas, 1906","2438668","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus cabrerae","Thomas, 1906","2438668",
,"Monanthes wildpretii","Monanthes wildpretii Bañares & S.Scholz","4197353","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Monanthes","Monanthes wildpretii","Monanthes wildpretii","Bañares & S.Scholz","4197353",
,"Morella rivas-martinezii","Morella rivas-martinezii A.Santos & J.Herb.","3745163","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fagales","Myricaceae","Morella","Morella rivas-martinezii","Morella rivas-martinezii","A.Santos & J.Herb.","3745163",
,"Myotis escalerai","Myotis escalerai Cabrera, 1904","8181305","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Myotis","Myotis escalerai","Myotis escalerai","Cabrera, 1904","8181305",
,"Narcissus assoanus","Narcissus assoanus Dufour ex Schult. & Schult.f.","2859233","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Narcissus","Narcissus assoanus","Narcissus assoanus","Dufour ex Schult. & Schult.f.","2859233",
,"Narcissus asturiensis","Narcissus asturiensis (Jord.) Pugsley","2858564","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Narcissus","Narcissus cuneiflorus","Narcissus asturiensis","(Jord.) Pugsley","2858564","2858431"
,"Narcissus bulbocodium","Narcissus bulbocodium L.","2858846","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Narcissus","Narcissus bulbocodium","Narcissus bulbocodium","L.","2858846",
,"Narcissus calcicola","Narcissus calcicola Mendonça","2858644","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Narcissus","Narcissus calcicola","Narcissus calcicola","Mendonça","2858644",
,"Narcissus cavanillesii","Narcissus cavanillesii Barra & G.López","2858209","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Narcissus","Narcissus cavanillesii","Narcissus cavanillesii","Barra & G.López","2858209",
,"Narcissus cyclamineus","Narcissus cyclamineus DC.","2858654","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Narcissus","Narcissus cyclamineus","Narcissus cyclamineus","DC.","2858654",
,"Narcissus fernandesii","Narcissus fernandesii Pedro","2858917","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Narcissus","Narcissus flavus","Narcissus fernandesii","Pedro","2858917","2858924"
,"Narcissus nevadensis","Narcissus nevadensis Pugsley","2858662","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Narcissus","Narcissus nevadensis","Narcissus nevadensis","Pugsley","2858662",
,"Narcissus nevadensis subsp. longispathus","Narcissus nevadensis subsp. longispathus (Degen & Hervier ex Pugsley) Algarra, Blanca, Cueto & J.Fuentes","10671015","EXACT","99","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Narcissus","Narcissus nevadensis","Narcissus nevadensis longispathus","(Degen & Hervier ex Pugsley) Algarra, Blanca, Cueto & J.Fuentes","10671015",
,"Narcissus pseudonarcissus subsp. nobilis","Narcissus pseudonarcissus subsp. nobilis (Haw.) A.Fern.","2858245","EXACT","98","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Narcissus","Narcissus nobilis","Narcissus pseudonarcissus nobilis","(Haw.) A.Fern.","2858245","4928424"
,"Narcissus triandrus","Narcissus triandrus L.","2858501","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Narcissus","Narcissus triandrus","Narcissus triandrus","L.","2858501",
,"Narcissus viridiflorus","Narcissus viridiflorus Schousb.","2858201","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Narcissus","Narcissus viridiflorus","Narcissus viridiflorus","Schousb.","2858201",
,"Naufraga balearica","Naufraga balearica Constance & Cannon","5539675","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Naufraga","Naufraga balearica","Naufraga balearica","Constance & Cannon","5539675",
,"Odontites viscosus subsp. granatensis","Odontites viscosus subsp. granatensis (Boiss.) Bolliger","7639090","EXACT","99","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Orobanchaceae","Odontites","Odontites viscosus","Odontites viscosus granatensis","(Boiss.) Bolliger","7639090",
,"Omphalodes littoralis","Omphalodes littoralis Lehm.","4059742","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","Iberodes","Iberodes littoralis","Omphalodes littoralis","Lehm.","4059742","9600694"
,"Onopordum carduelium","Onopordum carduelium Bolle","3094889","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Onopordum","Onopordum carduelium","Onopordum carduelium","Bolle","3094889",
,"Onopordum nogalesii","Onopordum nogalesii Svent.","3094907","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Onopordum","Onopordum macracanthum","Onopordum nogalesii","Svent.","3094907","3094899"
,"Ophioglossum polyphyllum","Ophioglossum polyphyllum A.Braun ex Seubert","3659152","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Polypodiopsida","Ophioglossales","Ophioglossaceae","Ophioglossum","Ophioglossum polyphyllum","Ophioglossum polyphyllum","A.Braun ex Seubert","3659152",
,"Ornithogalum reverchonii","Ornithogalum reverchonii Lange ex Willk.","9254095","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Ornithogalum","Ornithogalum reverchonii","Ornithogalum reverchonii","Lange ex Willk.","9254095",
,"Orobanche densiflora","Orobanche densiflora Salzm. ex Bertol.","10926869","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Orobanchaceae","Orobanche","Orobanche densiflora","Orobanche densiflora","Salzm. ex Bertol.","10926869",
,"Paeonia cambessedesii","Paeonia cambessedesii (Willk.) Willk.","3614311","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Paeoniaceae","Paeonia","Paeonia cambessedesii","Paeonia cambessedesii","(Willk.) Willk.","3614311",
,"Parachondrostoma arrigonis","Parachondrostoma arrigonis (Steindachner, 1866)","2359302","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata",,"Cypriniformes","Cyprinidae","Parachondrostoma","Parachondrostoma arrigonis","Parachondrostoma arrigonis","(Steindachner, 1866) ","2359302",
,"Parachondrostoma miegii","Parachondrostoma miegii (Steindachner, 1866)","2359297","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata",,"Cypriniformes","Cyprinidae","Parachondrostoma","Parachondrostoma miegii","Parachondrostoma miegii","(Steindachner, 1866) ","2359297",
,"Parachondrostoma turiense","Parachondrostoma turiense (Elvira, 1987)","2359298","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata",,"Cypriniformes","Cyprinidae","Parachondrostoma","Parachondrostoma turiensis","Parachondrostoma turiense","(Elvira, 1987) ","2359298","5962764"
,"Parolinia schizogynoides","Parolinia schizogynoides Svent.","5377797","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Parolinia","Parolinia schizogynoides","Parolinia schizogynoides","Svent.","5377797",
,"Patella ferruginea","Patella ferruginea Gmelin, 1791","5728503","EXACT","97","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Patellidae","Patella","Patella ferruginea","Patella ferruginea","Gmelin, 1791","5728503",
